Дата публикации,Тип публикации,Публикация,Ссылка на публикацию,Дочитывания и просмотры,Показы,Открытия,Время просмотра в минутах,Комментарии,Подписки,Лайки,Стеллы,Суммарный доход,За время просмотра,Прочее,CTR,CR,ER,RPM,year_month,weekday,hour,month,CTR_clean,CR_clean,ER_clean,category,has_top_club,primary_club,is_transfer_window,title_length,title_words,has_slash,has_rumor,has_number,log_income,is_hit,days_since_start
2026-03-12 16:43:29.359,Статья,Динамо - лучшая команда после возобновления РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69b2c266b5c00350b534af6a,2218,87012,3013,1300,10,8,39,0,65.51,65.23,0.0,0.0346274077138785,0.7361433786923333,0.0220919747520288,29.535617673579804,2026-03,3,16,3,0.0346274077138785,0.7361433786923333,0.0220919747520288,Другое,0,Динамо,0,47,7,0,0,0,4.19735231229633,0,484
2026-03-14 09:02:46.992,Статья,Торпедо (Москва) - Динамо (Киев). 25 июня 1975 года / Чемпионат СССР,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69b40375921cc60736593af2,780,32241,1175,655,2,2,16,0,32.95,32.12,0.0,0.0364442790236034,0.6638297872340425,0.023076923076923,42.24358974358974,2026-03,5,9,3,0.0364442790236034,0.6638297872340425,0.023076923076923,История СССР,0,Динамо,0,68,12,1,0,1,3.5248888540047054,0,486
2026-03-19 14:36:03.885,Статья,"Спартак победил Динамо, но не прошел дальше в Пути РПЛ",https://dzen.ru/media/id/6358cb994fee997bedba5cec/69bbd589140c421ae33194cd,309,38134,556,114,3,1,6,0,5.68,5.68,0.0,0.0145801646824356,0.5557553956834532,0.029126213592233,18.38187702265372,2026-03,3,14,3,0.0145801646824356,0.5557553956834532,0.029126213592233,Другое,1,Спартак,0,54,10,0,0,0,1.8991179875485542,0,491
2026-03-21 08:41:48.067,Статья,Торпедо (Москва) - Арарат (Ереван). 29 июня 1975 года / Чемпионат СССР,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69bd544ca687b755dfae6342,1350,86654,2850,1546,4,7,30,0,77.5,75.93,0.0,0.0328894223001823,0.4736842105263157,0.0251851851851851,57.407407407407405,2026-03,5,8,3,0.0328894223001823,0.4736842105263157,0.0251851851851851,История СССР,0,Нет клуба,0,70,12,1,0,1,4.363098624788363,0,493
2026-03-23 11:54:52.450,Статья,Еще одна победа Карседо,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69c0f0744e346d7fdbfb6400,127,18748,211,92,0,1,6,0,4.64,4.64,0.0,0.0112545338169404,0.6018957345971564,0.0472440944881889,36.53543307086614,2026-03,0,11,3,0.0112545338169404,0.6018957345971564,0.0472440944881889,Другое,0,Нет клуба,0,23,4,0,0,0,1.7298840655099674,0,495
2026-03-24 12:27:22.858,Статья,Соперники сборной России в марте,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69c12f5c65b53d21039f598f,333,24143,521,238,0,0,1,0,11.97,11.95,0.0,0.0215797539659528,0.6391554702495201,0.003003003003003,35.94594594594594,2026-03,1,12,3,0.0215797539659528,0.6391554702495201,0.003003003003003,Сборная России,0,Нет клуба,0,32,5,0,0,0,2.5626389983283526,0,496
2026-03-26 12:50:30.796,Статья,Спартак (Москва) - Шахтёр (Донецк). 2 июля 1975 года / Чемпионат СССР,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69c4fe5cdfde34121e8d8108,884,20918,2632,736,2,4,13,0,36.98,35.53,0.0,0.1258246486279759,0.3358662613981762,0.0169683257918552,41.832579185520366,2026-03,3,12,3,0.1258246486279759,0.3358662613981762,0.0169683257918552,История СССР,1,Спартак,0,69,12,1,0,1,3.63705970538414,0,498
2026-03-28 09:10:41.746,Статья,Лучшие игроки марта в РПЛ по голевым действиям,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69c50df12115241eb1e8caef,681,64155,1349,586,1,4,2,0,29.52,29.34,0.0,0.021027199750604,0.5048183839881394,0.0044052863436123,43.348017621145374,2026-03,5,9,3,0.021027199750604,0.5048183839881394,0.0044052863436123,Статистика,0,Нет клуба,0,46,8,0,0,0,3.4183822064162563,0,500
2026-03-31 16:28:46.666,Статья,Локомотив - Динамо. 6 июля 1975 года / Чемпионат СССР,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69cbc24a18334e4323f57cb1,174,11839,464,220,0,1,3,0,10.93,10.48,0.0,0.0391924993665005,0.375,0.0172413793103448,62.81609195402299,2026-03,1,16,3,0.0391924993665005,0.375,0.0172413793103448,История СССР,0,Локомотив,0,53,10,1,0,1,2.4790562361098245,0,503
2026-04-06 14:09:27.822,Статья,Спартак - Локомотив. 16 июля 1975 года / Чемпионат СССР,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69d3911aa7792d71a5d18ad1,33,1988,163,37,0,0,3,0,1.82,1.78,0.0,0.0819919517102615,0.2024539877300613,0.0909090909090909,55.15151515151516,2026-04,0,14,4,0.0819919517102615,0.2024539877300613,0.0909090909090909,История СССР,1,Спартак,0,55,10,1,0,1,1.0367368849500223,0,509
2026-04-07 14:48:30.198,Статья,Зенит и Краснодар победили в сложных матча / дерби за Спартаком. о 23 туре РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69d4b661860e9b52138f5843,2278,213555,5787,1568,0,8,21,0,78.25,78.25,0.0,0.0270984055629697,0.3936409193018835,0.0092186128182616,34.35030728709394,2026-04,1,14,4,0.0270984055629697,0.3936409193018835,0.0092186128182616,Обзоры матчей,1,Спартак,0,78,15,1,0,1,4.37260741275739,0,510
2026-04-09 14:42:20.513,Статья,Карседо сделал чудо,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69d781408688ee6d1d874063,46,1174,130,39,1,0,1,0,1.95,1.95,0.0,0.110732538330494,0.3538461538461538,0.0434782608695652,42.391304347826086,2026-04,3,14,4,0.110732538330494,0.3538461538461538,0.0434782608695652,Другое,0,Нет клуба,0,19,3,0,0,0,1.0818051703517284,0,512
2026-04-13 11:58:50.073,Статья,Челлестини может покинуть ЦСКА,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69dca6367406736c71110ee4,10591,179963,15367,6241,79,61,64,0,311.42,310.95,0.0,0.0853897745647716,0.689204138738856,0.0135020300254933,29.404211122651308,2026-04,0,11,4,0.0853897745647716,0.689204138738856,0.0135020300254933,Слухи и мнения,1,ЦСКА,0,30,4,0,1,0,5.744348436402863,0,516
2026-04-30 14:11:24.904,Статья,Основной защитник Локо бесплатно уйдет из клуба / Зениту интересен игрок Балтики - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69f327a26c96204acea5af36,16887,320024,29103,11161,67,52,59,0,552.5,550.45,0.0,0.0909400544959128,0.5802494588186785,0.0074613608100906,32.717474980754425,2026-04,3,14,4,0.0909400544959128,0.5802494588186785,0.0074613608100906,Трансферы,1,Зенит,0,96,15,1,1,0,6.316261752148692,1,533
2026-05-04 12:39:36.386,Статья,Челестини - уволен / Заболотный сдал положительный допинг-тест. Новости перед дерби Спартак - ЦСКА,https://dzen.ru/media/id/6358cb994fee997bedba5cec/69f86234954d8b7916be45d1,2640,164579,4592,1652,2,10,22,0,81.52000000000001,81.48,0.0,0.027901494115288,0.5749128919860628,0.009090909090909,30.87878787878788,2026-05,0,12,5,0.027901494115288,0.5749128919860628,0.009090909090909,Другое,1,ЦСКА,0,98,14,1,0,0,4.4130406882030515,0,537
2026-05-13 12:47:32.949,Статья,В Сборную вызвали игрока Манчестер Юнайтед / Ближайшие соперники,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a043874f1a46425553da5e6,301,98781,1009,270,1,5,6,0,13.32,13.3,0.0,0.010214514937083,0.2983151635282458,0.0232558139534883,44.25249169435216,2026-05,2,12,5,0.010214514937083,0.2983151635282458,0.0232558139534883,Сборная России,0,Нет клуба,0,64,9,1,0,0,2.6616571615324998,0,546
2026-05-19 12:32:23.837,Статья,"ЦСКА, что там с тренером?",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a0c2403c99adc609f175059,24457,603908,43225,20060,83,110,149,0,989.73,979.41,0.0,0.0715754717605993,0.5658068247541932,0.0094860367175041,40.46816862248028,2026-05,1,12,5,0.0715754717605993,0.5658068247541932,0.0094860367175041,Другое,1,ЦСКА,0,25,5,0,0,0,6.8984420451395625,1,552
2026-05-20 15:10:38.342,Статья,"Шварц в Динамо, зачем?",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a0d8f7eb0a2f8305e252ec9,1512,10897,4416,515,38,12,37,0,25.42,25.28,0.0,0.4052491511425163,0.3423913043478261,0.0496031746031746,16.812169312169313,2026-05,2,15,5,0.4052491511425163,0.3423913043478261,0.0496031746031746,Другое,0,Динамо,0,22,4,0,0,0,3.2741212990941793,0,553
2026-05-22 14:21:03.231,Статья,Зениту интересен очередной бразилец,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a10338d8cb90d5515354e83,5304,163325,10056,3758,22,31,30,0,185.38,184.93,0.0,0.0615704882902188,0.5274463007159904,0.0098039215686274,34.950980392156865,2026-05,4,14,5,0.0615704882902188,0.5274463007159904,0.0098039215686274,Слухи и мнения,1,Зенит,0,35,4,0,1,0,5.22778760035751,0,555
2026-05-26 15:47:20.220,Статья,Ахмат подписал опорника / Зенит купил лидера Балтики. Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a158db5a24a720a4318cf8d,10185,270076,17132,4994,33,37,58,0,246.46,245.75,0.0,0.0634339963565811,0.594501517627831,0.00893470790378,24.198330878743253,2026-05,1,15,5,0.0634339963565811,0.594501517627831,0.00893470790378,Трансферы,1,Зенит,0,67,10,1,0,0,5.51124895278583,0,559
2026-05-27 12:43:17.518,Статья,Краснодар ищет усиление,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a16b38a20be4c1c10c1b0fb,13424,334618,18234,10151,16,35,62,0,500.6,491.46,0.0,0.0544919878787154,0.736207085664144,0.0058104886769964,37.291418355184746,2026-05,2,12,5,0.0544919878787154,0.736207085664144,0.0058104886769964,Другое,0,Краснодар,0,23,3,0,0,0,6.217802989318711,1,560
2026-05-28 16:45:13.415,Статья,Спартаку интересен левый защитник из Испании / Барко может покинуть команду,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a183bb701812d0f1b2171ee,21957,383062,34016,15109,17,52,107,0,745.3699999999999,736.81,0.0,0.0888002464353029,0.6454903574788335,0.005647401739764,33.94680511909641,2026-05,3,16,5,0.0888002464353029,0.6454903574788335,0.005647401739764,Слухи и мнения,1,Спартак,0,75,11,1,1,0,6.615221455799332,1,561
2026-05-30 16:25:15.842,Статья,В ЦСКА определили тренерский штаб на новый сезон,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a1acab1c5364e237329995e,49509,1063255,80712,37960,132,208,404,0,1870.59,1850.88,0.0,0.0759102943320275,0.6134032114183765,0.0108263144074814,37.78282736472157,2026-05,5,16,5,0.0759102943320275,0.6134032114183765,0.0108263144074814,Другое,1,ЦСКА,0,48,8,0,0,0,7.534543615955774,1,563
2026-06-01 11:34:48.781,Статья,Алексей Батраков переходит в ПСЖ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a1d36c8b10e3825a8801285,52963,1219673,86727,30762,169,256,388,0,1502.94,1500.19,0.0,0.0711067638621171,0.6106864067706712,0.0105167758623945,28.377168967014708,2026-06,0,11,6,0.0711067638621171,0.6106864067706712,0.0105167758623945,Другое,0,Нет клуба,1,32,5,0,0,0,7.315843610096993,1,565
2026-06-03 11:14:05.417,Статья,Лидер Краснодара собирается в Саудовскую Аравию,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a1fd6c83bb5840753d31dd5,8294,321602,13091,5751,26,48,38,0,280.96,280.19,0.0,0.0407055926269115,0.6335650446871897,0.0077164215095249,33.87509042681456,2026-06,2,11,6,0.0407055926269115,0.6335650446871897,0.0077164215095249,Другое,0,Краснодар,1,47,6,0,1,0,5.641765216905675,0,567
2026-06-05 11:45:13.275,Статья,Комо интересен Сперцян / Батракова не будет в ПСЖ - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a2281ff78b7675bf6fb5aec,15129,441328,24507,10798,37,55,59,0,527.58,513.69,0.0,0.055530127252293,0.61733382298935,0.0063454293079516,34.8720999405116,2026-06,4,11,6,0.055530127252293,0.61733382298935,0.0063454293079516,Трансферы,0,Нет клуба,1,65,12,1,1,0,6.270194165661738,1,569
2026-06-08 13:10:22.686,Статья,Нино хочет уйти из Зенита / Жедсон может вернутся в Турцию - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a268d56450551402d1b7fa6,1459,12211,2118,548,10,1,12,0,26.79,26.56,0.0,0.1734501678814184,0.6888574126534467,0.0150788211103495,18.361891706648382,2026-06,0,13,6,0.1734501678814184,0.6888574126534467,0.0150788211103495,Трансферы,1,Зенит,1,74,14,1,1,0,3.3246762437544124,0,572
2026-06-09 10:52:41.491,Статья,Спартак хочет подписать нападающего / В Акроне новый тренер - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a26c4c6e8f78761706dd4fc,29082,643320,44770,19060,45,103,120,0,930.55,924.72,0.0,0.0695921158987751,0.6495867768595042,0.0056736125438415,31.997455470737915,2026-06,1,10,6,0.0695921158987751,0.6495867768595042,0.0056736125438415,Трансферы,1,Спартак,1,75,12,1,1,0,6.8368498654663625,1,573
2026-06-10 13:45:13.444,Статья,"Игроки РПЛ, которые примут участие на Чемпионате Мира 2026 года",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a291ea45c92411f3ee514ea,7186,227498,12782,8890,14,28,21,0,429.0,423.63,0.0,0.0561851093196423,0.5621968393052731,0.0048705816866128,59.699415530197605,2026-06,2,13,6,0.0561851093196423,0.5621968393052731,0.0048705816866128,Другое,0,Нет клуба,1,63,10,0,0,1,6.063785208687608,0,574
2026-06-13 15:52:08.159,Статья,"Акрон подписал нападающего, который был в Манчестер Сити / Балтика укрепляет защиту, нашли замену Саусю и Андраде - Трансферы РПЛ",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a2d45ba8577c179580d3125,25298,621825,38365,18628,37,85,107,0,910.11,902.94,0.0,0.0616974229083745,0.6594031017854816,0.0056921495770416,35.97557119139853,2026-06,5,15,6,0.0616974229083745,0.6594031017854816,0.0056921495770416,Трансферы,0,Балтика,1,129,20,1,0,0,6.8146636364031865,1,577
2026-06-15 17:36:47.202,Статья,В Ахмате новый нападающий / ЦСКА интересен бразилец из Ботафого - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a2fddd22f5ff92a02bbe0d1,22931,408252,28314,14983,7,49,102,0,732.04,717.98,0.0,0.0693542223920519,0.8098820371547645,0.0047533906066024,31.92359687758929,2026-06,0,17,6,0.0693542223920519,0.8098820371547645,0.0047533906066024,Трансферы,1,ЦСКА,1,79,13,1,1,0,6.597200270656958,1,579
2026-06-16 14:03:32.147,Статья,Позорное отношение к сборной Ирана на ЧМ 2026,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a312971c18d922da75553fd,5612,42133,8822,1475,42,20,274,0,72.05,71.75,0.0,0.2093845679158854,0.6361369304012695,0.0563079116179615,12.83856022808268,2026-06,1,14,6,0.2093845679158854,0.6361369304012695,0.0563079116179615,Сборная России,0,Нет клуба,1,45,8,0,0,1,4.291144138196708,0,580
2026-06-18 14:20:20.002,Статья,Пруцев продолжит карьеру во Франции / Муфи в Балтике - Новости и трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a33ca91bdc5fb60b3bdafec,24024,740268,43387,15422,29,94,88,0,753.4799999999999,752.18,0.0,0.0586098548093393,0.5537142462027796,0.0048701298701298,31.36363636363636,2026-06,3,14,6,0.0586098548093393,0.5537142462027796,0.0048701298701298,Трансферы,0,Нет клуба,1,78,14,1,0,0,6.626028770235629,1,582
2026-06-19 13:55:16.842,Статья,Уткин может уехать в Европу / Усиление в Крыльях - Трансферы и новости РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a3515fdb20c66082526271c,13343,306693,17548,8700,15,54,75,0,425.07,422.25,0.0,0.0572168259464676,0.7603715523136539,0.0067451097953983,31.85715356366634,2026-06,4,13,6,0.0572168259464676,0.7603715523136539,0.0067451097953983,Трансферы,0,Нет клуба,1,74,14,1,1,0,6.054603652019268,0,583
2026-06-22 15:08:17.290,Статья,Баринов интересен АЕКу / Угальде может уехать в Испанию / Спартаку интересен Даку - ТРАНСФЕРЫ РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a391f0e960b431dedf86ebe,14880,323095,19660,10051,20,42,70,0,491.08,489.79,0.0,0.060848976307278,0.7568667344862665,0.0060483870967741,33.002688172043015,2026-06,0,15,6,0.060848976307278,0.7568667344862665,0.0060483870967741,Трансферы,1,Спартак,1,97,16,1,1,0,6.198641304900113,1,586
2026-06-24 12:34:48.016,Статья,Три новых трансфера Локомотива - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a3b9649484b34015085079d,39466,845113,49730,23614,53,85,128,0,1153.74,1142.99,0.0,0.0588442018996276,0.7936054695354916,0.0045862261186844,29.23377084072366,2026-06,2,12,6,0.0588442018996276,0.7936054695354916,0.0045862261186844,Трансферы,0,Локомотив,1,46,7,0,0,0,7.051630489390126,1,588
2026-06-26 13:18:00.888,Статья,"Краснодар укрепляет состав, а Ростов теряет ключевых игроков - Трансферы РПЛ",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a3e39cd31100f4a244c81ee,24741,705149,30419,11936,29,44,101,0,583.14,573.92,0.0,0.0431384005366241,0.8133403464939676,0.0052544359565094,23.569782951376254,2026-06,4,13,6,0.0431384005366241,0.8133403464939676,0.0052544359565094,Трансферы,0,Краснодар,1,76,11,0,0,0,6.370140680125932,1,590
2026-06-29 14:35:41.161,Статья,Игрок сборной Узбекистана интересен клубу РПЛ / В сборной России может появится новый легионер - Трансферы и новости РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a421f86310a142c4526ded6,11623,281933,16150,6209,11,27,43,0,303.35,299.78,0.0,0.0572831133638133,0.7196904024767802,0.0046459605953712,26.099113826034586,2026-06,0,14,6,0.0572831133638133,0.7196904024767802,0.0046459605953712,Трансферы,0,Нет клуба,1,120,19,1,1,0,5.718178354939933,0,593
2026-07-01 12:04:19.291,Статья,Аугусто в Зените / Сперцян все ближе к Аль-Ахли / Возвращение Макарова - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a43ca6a7410f47f50e68b56,2828,93967,3838,1866,9,5,10,0,91.18,91.0,0.0,0.0408441261293858,0.7368421052631579,0.0067185289957567,32.24186704384724,2026-07,2,12,7,0.0408441261293858,0.7368421052631579,0.0067185289957567,Трансферы,1,Зенит,1,86,15,1,0,0,4.523743187292363,0,595
2026-07-03 14:14:20.211,Статья,Спартак покупает испанца в защиту / Магомед Оздоев возвращается - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a478c0798fe8b6afe736678,19718,457927,28264,11358,19,59,81,0,554.9200000000001,551.94,0.0,0.0617216281197658,0.6976365694876875,0.0050715082665584,28.142813672786293,2026-07,4,14,7,0.0617216281197658,0.6976365694876875,0.0050715082665584,Трансферы,1,Спартак,1,79,12,1,0,0,6.320624399006072,1,597
2026-07-09 12:23:30.267,Статья,Самошников в Рубине / Оренбург подписал молодого аргентинца - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a4f4ff263598c4c047526e1,4282,112565,5864,2630,1,9,23,0,128.5,128.15,0.0,0.0520943454892728,0.730218281036835,0.0056048575432041,30.009341429238678,2026-07,3,12,7,0.0520943454892728,0.730218281036835,0.0056048575432041,Трансферы,0,Рубин,1,75,11,1,0,0,4.863680881139593,0,603
2026-07-10 12:11:55.334,Статья,В ЦСКА новый вратарь / Балтика укрепляет защиту - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a50afa91162160a751ef59f,35317,720054,44023,23701,71,109,132,0,1157.92,1138.95,0.0,0.0611384701702927,0.8022397383186062,0.0057479400855112,32.78647676756236,2026-07,4,12,7,0.0611384701702927,0.8022397383186062,0.0057479400855112,Трансферы,1,ЦСКА,1,63,11,1,0,0,7.055243815935845,1,604
2026-07-13 13:56:04.170,Статья,Сутормин переходит в Факел / Опорник в Ахмате / Бразилец в Краснодаре - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a54bb761162160a75203992,12964,207093,16536,8355,21,38,46,0,408.19,405.98,0.0,0.0798481841491503,0.7839864537977745,0.0051681579759333,31.4864239432274,2026-07,0,13,7,0.0798481841491503,0.7839864537977745,0.0051681579759333,Трансферы,0,Краснодар,1,85,15,1,0,0,6.014179595851196,0,607
2026-07-15 14:09:18.151,Статья,Железнов в Акроне / два колумбийца перешли в Оренбург - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a575f4924f2c05c5396826d,2617,85335,3763,1538,0,5,17,0,75.12,75.0,0.0,0.0440967949844729,0.695455753388254,0.0064959877722583,28.70462361482614,2026-07,2,14,7,0.0440967949844729,0.695455753388254,0.0064959877722583,Трансферы,0,Акрон,1,69,12,1,0,0,4.332311042427949,0,609
2026-07-16 11:35:57.749,Статья,"Воробьев выбрал Краснодар, а не Спартак / Греческий защитник в Факеле - Трансферы РПЛ",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a589197fb181a1669a65dcb,37566,697975,53010,20906,65,115,112,0,1021.39,1019.33,0.0,0.0759482789498191,0.7086587436332767,0.0047117073949848,27.189213650641538,2026-07,3,11,7,0.0759482789498191,0.7086587436332767,0.0047117073949848,Трансферы,1,Спартак,1,85,14,1,0,0,6.929898302667769,1,610
2026-07-20 17:38:32.792,Статья,Еще один испанец в РПЛ / Новый вингер в Акроне / Олусегун покинул Краснодар - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a5e2c29a803da686754280e,4141,85646,5307,2765,2,11,14,0,135.08,135.0,0.0,0.0619643649440721,0.7802901827774638,0.0038638010142477,32.62014006278677,2026-07,0,17,7,0.0619643649440721,0.7802901827774638,0.0038638010142477,Трансферы,0,Краснодар,1,91,17,1,0,0,4.913242948087606,0,614
2026-07-22 12:19:25.666,Статья,Сколько продержится Игдисамов?,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a60819a00426c1e292176d8,1757,16542,2285,909,29,6,15,0,44.43,44.05,0.0,0.1381332366098416,0.7689277899343545,0.025042686397268,25.28742174160501,2026-07,2,12,7,0.1381332366098416,0.7689277899343545,0.025042686397268,Другое,0,Нет клуба,1,30,3,0,0,0,3.816172679771312,0,616
2026-07-23 12:23:39.618,Статья,Спартак подал протест в КДК с требованием переигровки игры за Суперкубок России,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a61d21ad3b4497eaee7054e,2637,165694,7723,661,113,53,121,0,32.300000000000004,32.27,0.0,0.0466100160536893,0.3414476239803185,0.0887372013651877,12.24876753886993,2026-07,3,12,7,0.0466100160536893,0.3414476239803185,0.0887372013651877,Другое,1,Спартак,1,79,12,0,0,0,3.5055573969863985,0,617
2026-07-24 15:28:57.863,Статья,Мохеби покинул Ростов / Первый француз в Оренбурге / Молодой защитник Зенита переходит в Факел - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a634c315ea2b41354c3bdcc,11504,156673,15707,5792,22,39,34,0,282.95,281.78,0.0,0.1002533940117314,0.732412300248297,0.0048678720445062,24.595792767732963,2026-07,4,15,7,0.1002533940117314,0.732412300248297,0.0048678720445062,Трансферы,1,Зенит,1,110,18,1,0,0,5.6487981663234414,0,618
2026-07-27 12:08:47.220,Статья,Лучший перфоманс первого тура РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a671b3663038b47469a3218,197,5008,308,99,1,0,2,0,4.819999999999999,4.8,0.0,0.0615015974440894,0.6396103896103896,0.015228426395939,24.46700507614213,2026-07,0,12,7,0.0615015974440894,0.6396103896103896,0.015228426395939,Другое,0,Нет клуба,1,33,5,0,0,0,1.7613002617433464,0,621
2026-07-28 12:42:57.977,Статья,В РПЛ новая схема покупки игроков,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a6876b4f3310a4744de564d,29262,285621,37287,16151,79,108,102,0,789.0799999999999,787.78,0.0,0.1305471236358671,0.7847775364067906,0.0061854965484245,26.966031030004785,2026-07,1,12,7,0.1305471236358671,0.7847775364067906,0.0061854965484245,Другое,0,Нет клуба,1,33,6,0,0,0,6.672134206156815,1,622
2026-07-30 17:05:51.136,Статья,Спартак ищет нападающего,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a6b47178881aa29b39ebb5b,14000,198036,17339,11591,38,47,76,0,566.29,563.88,0.0,0.0875547880183401,0.8074283407347598,0.0081428571428571,40.44928571428571,2026-07,3,17,7,0.0875547880183401,0.8074283407347598,0.0081428571428571,Другое,1,Спартак,1,24,3,0,0,0,6.340870636819498,1,624
2026-07-31 12:16:27.824,Статья,"ЦСКА нашел нападающего, а Зенит заменит опорника / Трансферы РПЛ",https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a6c5ff4a52c4438aa79ed49,36252,332823,43645,28254,56,99,148,0,1380.37,1370.65,0.0,0.1311357688621279,0.8306106083171039,0.005627275736511,38.07707160984221,2026-07,4,12,7,0.1311357688621279,0.8306106083171039,0.005627275736511,Трансферы,1,ЦСКА,1,64,10,1,0,0,7.230831039320457,1,625
2026-08-02 15:22:33.380,Статья,Даку переходит в Спартак / из Краснодара ушел вингер - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a6ef30045104510f9e79f8a,17687,341246,23040,9170,28,57,86,0,447.98,446.39,0.0,0.0675172749277647,0.7676649305555555,0.0064454118844348,25.32820715779951,2026-08,6,15,8,0.0675172749277647,0.7676649305555555,0.0064454118844348,Трансферы,1,Спартак,1,68,12,1,0,0,6.106978343320322,0,627
2026-08-03 12:42:25.184,Статья,Ливай Гарсия нашел себе команду / Балтика купила французского защитника - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a705996fad4763cdb231573,16720,157820,22174,10266,16,41,68,0,501.56,499.4,0.0,0.1405018375364339,0.7540362586813385,0.005023923444976,29.997607655502392,2026-08,0,12,8,0.1405018375364339,0.7540362586813385,0.005023923444976,Трансферы,0,Балтика,1,87,13,1,0,0,6.219715035790337,1,628
2026-08-04 14:16:50.408,Статья,Леонид Слуцкий покинул Шанхай / ЦСКА вышел из переговоров по Жуану - Новости РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a71c1937d5d8652f124351c,4656,103411,7295,2256,6,13,14,0,110.19,109.02,0.0,0.0705437525988531,0.638245373543523,0.0042955326460481,23.66623711340206,2026-08,1,14,8,0.0705437525988531,0.638245373543523,0.0042955326460481,Другое,1,ЦСКА,1,80,14,1,0,0,4.711240449715158,0,629
2026-08-05 12:26:32.056,Статья,Батраков может перейти в Галатасарай / Опорник Зенита перешел в Оренбург - Трансферы РПЛ,https://dzen.ru/media/id/6358cb994fee997bedba5cec/6a72f7033d8d350faa823e6e,762,33840,1222,495,8,4,11,0,24.19,24.17,0.0,0.0361111111111111,0.6235679214402619,0.0249343832020997,31.745406824146983,2026-08,2,12,8,0.0361111111111111,0.6235679214402619,0.0249343832020997,Трансферы,1,Зенит,1,88,14,1,1,0,3.226447090364519,0,630
